index,Order,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2896,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.2767376,-0.001225666,488.6560841,621.8088179,Ex,Y,SBrkr,941,0,1733,1.001999131,-0.00199911,2,0,3,1,TA,5,0,1.998002567,379.5335434,Y,0,0,7,2007,WD ,Normal,158000
3309,2284,20,RL,6120,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1950,1950,Gable,MetalSd,MetalSd,TA,BrkTil,552.7116883,-0.001270982,824.1483926,660.0370714,TA,Y,SBrkr,872,0,1092,1.001999866,-0.001999327,1,0,3,1,TA,7,0,0.998001245,192.5544907,Y,0,0,8,2006,WD ,Normal,145000
111,2447,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,551.0925547,-0.001226479,487.82422369999995,621.2435425,Ex,Y,SBrkr,1098,0,848,1.001999133,-0.0019992029999999997,2,0,3,1,TA,5,0,1.99800387,378.5534902,Y,0,0,7,2006,WD ,Normal,158000
1539,2163,20,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001186455,-0.00120876,1788.688214,1269.751156,Ex,Y,SBrkr,864,0,864,0.001999924,-0.001999032,2,0,3,1,Gd,7,1,2.9980059430000003,624.2824731000001,Y,0,0,6,2006,WD ,Partial,145000
1758,1464,60,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.0009284180000000001,-0.001226233,1786.5394260000003,1238.3527119999999,Ex,Y,SBrkr,864,0,1456,0.00199996,-0.001998699,2,1,3,1,Gd,7,1,2.9980048810000004,601.9787041000001,Y,0,0,6,2006,WD ,Normal,145000
3719,2284,20,RM,1680,Reg,Lvl,Inside,OldTown,TwnhsE,2Story,5,5,2004,1970,Gable,VinylSd,HdBoard,TA,PConc,0.00140103,-0.0012484389999999998,1102.338639,620.402108,TA,Y,SBrkr,672,0,1092,0.001999954,-0.001998026,2,0,3,1,TA,6,0,-0.00199909,-0.001390685,Y,0,0,6,2010,WD ,Normal,130000
3015,754,60,RL,11650,Reg,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001063612,-0.001204658,1088.3171619999998,580.901709,Ex,Y,SBrkr,864,0,1456,0.001999963,-0.001999297,2,1,3,1,Gd,7,1,1.998002316,381.74897880000003,Y,0,0,7,2007,New,Partial,181000
3677,754,120,RL,4923,Reg,Lvl,Inside,Blmngtn,TwnhsE,1Story,5,5,2004,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001075016,-0.0012624189999999999,1758.050885,1193.4862380000002,Ex,Y,SBrkr,1728,0,1040,0.001999571,-0.001998669,2,0,3,1,Gd,6,1,1.9980069280000001,390.3341481,Y,0,0,7,2007,WD ,Normal,170000
1538,754,20,RL,9100,Reg,Lvl,Inside,Somerst,1Fam,1Story,9,5,2008,2007,Gable,MetalSd,MetalSd,Gd,PConc,1594.525443,-0.001120998,834.8261767999999,1084.931197,Ex,Y,SBrkr,864,0,2784,1.001998772,-0.0019997870000000003,2,0,3,1,Gd,8,1,1.998005539,603.7365973999999,Y,0,0,5,2007,WD ,Normal,250000
1165,2163,20,RL,9000,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,569.8043085,-0.0012150639999999999,492.76642539999995,627.7485757000001,Ex,Y,SBrkr,941,0,2358,1.00199946,-0.001998985,2,0,3,1,TA,5,0,1.9980040819999998,380.460667,Y,0,0,7,2007,WD ,Normal,158000
892,1027,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.8511097999999,-0.00122562,488.6429101,621.5769713999999,Ex,Y,SBrkr,941,0,1733,1.001999145,-0.001999139,2,0,3,1,TA,5,0,1.9980025959999999,379.318496,Y,0,0,7,2007,WD ,Normal,158000
970,754,20,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,1994,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001110788,-0.0012243760000000001,1749.076589,1227.3682789999998,Ex,Y,SBrkr,864,0,1040,0.001999926,-0.0019993470000000003,2,0,3,1,Gd,6,0,1.9980056019999999,401.1183742,Y,0,0,5,2007,WD ,Normal,145000
3136,754,20,RL,9600,Reg,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2004,2004,Gable,VinylSd,VinylSd,Gd,PConc,1608.853426,-0.001124293,792.6449243,1230.938824,Ex,Y,SBrkr,864,0,2260,1.001999817,-0.001999258,2,0,3,1,Gd,6,1,2.9980104389999997,623.9438691,Y,0,0,6,2007,WD ,Normal,175000
1524,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.4759199,-0.001225975,489.2283862,622.6926953,Ex,Y,SBrkr,941,0,2358,1.00199923,-0.001999099,2,0,3,1,TA,5,0,1.998003201,379.25889,Y,0,0,7,2007,WD ,Normal,158000
4432,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.5098536,-0.001224792,488.30596169999995,620.8751308999999,Ex,Y,SBrkr,941,0,848,1.001999147,-0.00199912,2,0,3,1,TA,5,0,1.998002401,378.72368589999996,Y,0,0,7,2007,WD ,Normal,158000
1188,99,85,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,SFoyer,7,5,2005,2006,Gable,MetalSd,MetalSd,TA,PConc,575.2170825000001,-0.001846993,202.3933649,622.9963767999999,Gd,Y,SBrkr,1040,0,864,1.001999204,-0.0019990710000000003,1,0,3,1,TA,6,1,1.998001925,385.1038986,Y,0,0,6,2009,WD ,Normal,140000
3064,378,60,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,2005,1950,Gable,VinylSd,VinylSd,TA,PConc,0.0009280639999999999,-0.001221174,491.63609850000006,588.9379575,Ex,Y,SBrkr,930,0,1456,0.0019995860000000002,-0.001999336,2,1,3,1,TA,7,1,1.998002185,374.3869725,Y,0,0,7,2006,WD ,Normal,158000
4291,27,90,RL,1680,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,2004,2005,Gable,VinylSd,VinylSd,TA,PConc,545.9507879,-0.001240119,840.9287196,1324.1952099999999,Ex,Y,SBrkr,1040,0,1525,0.001999954,-0.00199885,1,0,3,1,TA,7,0,1.9980016719999998,416.9648231,Y,0,0,7,2008,WD ,Normal,130000
2569,378,60,RL,9000,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,TA,PConc,0.0008533989999999999,-0.0012275489999999999,492.0311206,596.4785218999999,Ex,Y,SBrkr,864,0,1456,0.0019995110000000003,-0.001999191,2,1,3,1,Gd,7,1,1.9980018119999998,375.059713,Y,0,0,7,2006,WD ,Normal,158000
3551,754,20,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,1Story,6,5,1976,1978,Gable,VinylSd,VinylSd,TA,CBlock,1023.511009,-0.0012363539999999998,496.7167472,845.3878667000001,TA,Y,SBrkr,864,0,864,1.0019947470000001,-0.00199914,1,0,3,1,TA,5,1,1.998003507,418.34362389999995,Y,0,0,6,2009,WD ,Normal,125000
4856,2284,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1976,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.0011685489999999998,-0.001233952,148.63395469999998,-164.801137,TA,Y,SBrkr,672,0,1092,0.001999755,-0.001998815,1,0,3,1,TA,6,0,1.998002275,366.2696984,Y,0,0,6,2009,WD ,Normal,108000
2441,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.2621301,-0.001226182,488.8618431,622.4790787000001,Ex,Y,SBrkr,941,0,2358,1.0019990429999999,-0.001999088,2,0,3,1,TA,5,0,1.9980034340000001,379.3027867,Y,0,0,7,2007,WD ,Normal,158000
3939,2163,20,RL,9000,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1954,1950,Gable,VinylSd,HdBoard,TA,CBlock,622.6927566,-0.0012591430000000001,481.86998610000006,617.5174327000001,TA,Y,SBrkr,864,0,864,0.001998624,-0.00199903,1,0,3,1,TA,5,0,0.9980026890000001,197.476031,Y,0,0,7,2006,WD ,Normal,110000
77,2284,80,RL,7692,Reg,Lvl,Inside,OldTown,1Fam,SLvl,6,6,1973,2007,Gable,VinylSd,Plywood,TA,CBlock,590.9884516,-0.001281901,508.06673380000007,569.6185625,Ex,Y,SBrkr,864,0,1040,0.001999367,-0.001998974,1,0,3,1,TA,6,0,0.9980056409999999,218.2774216,Y,0,0,6,2008,WD ,Normal,115000
1417,786,20,RL,6000,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1966,1950,Gable,HdBoard,HdBoard,TA,CBlock,590.9922581000001,-0.00183662,454.19906900000007,614.9091034,Ex,Y,SBrkr,864,0,864,0.0019994089999999997,-0.0019971529999999998,1,0,3,1,TA,6,0,0.998002068,183.9519106,Y,0,0,7,2008,WD ,Normal,80000
262,1482,120,RL,3907,IR1,Lvl,Inside,NridgHt,1Fam,1Story,6,5,2006,2005,Gable,VinylSd,VinylSd,Gd,PConc,562.3614291,-0.001195273,1770.5079850000002,1204.985609,Ex,Y,SBrkr,1728,0,1040,0.001999976,-0.001999528,2,0,3,1,Gd,6,1,1.9980022730000002,408.4159457,Y,0,0,6,2008,WD ,Normal,145000
198,208,85,RL,7692,Reg,Lvl,Inside,Edwards,1Fam,SFoyer,6,5,1968,2007,Gable,MetalSd,MetalSd,TA,CBlock,563.034971,-0.00124889,463.6164127,638.1422357000001,Gd,Y,SBrkr,864,0,1181,1.001999774,-0.001998156,1,0,3,1,TA,6,0,1.99800526,195.91224780000002,Y,0,0,7,2009,WD ,Normal,140000
2288,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.0160796,-0.001225062,491.06954989999997,619.6640507999999,Ex,Y,SBrkr,941,0,2358,1.0019990970000001,-0.0019990520000000003,2,0,3,1,TA,5,0,1.998002931,379.54342410000004,Y,0,0,7,2007,WD ,Normal,158000
721,754,60,RL,7692,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,1968,1954,Gable,MetalSd,MetalSd,TA,CBlock,1027.679092,-0.001240601,492.0654535,563.5180079,TA,Y,SBrkr,864,0,1456,0.001999921,-0.001998232,2,1,2,1,TA,5,1,1.9980020269999998,384.2906672,Y,0,0,6,2007,WD ,Normal,155000
2220,70,20,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,1Story,6,5,1950,1996,Gable,HdBoard,HdBoard,TA,CBlock,909.5452042999999,-0.001242068,182.7826352,581.7602142000001,Ex,Y,SBrkr,1098,0,999,1.0019994490000002,-0.001998217,1,0,3,1,TA,6,1,1.998003061,394.1601496,Y,0,0,6,2009,WD ,Normal,140000
3508,1464,60,RL,9150,Reg,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.00115447,-0.001203555,1063.465273,579.6139512999999,Ex,Y,SBrkr,864,0,1456,0.00199994,-0.001998943,2,1,3,1,Gd,7,1,1.9980024140000001,380.1030758,Y,0,0,4,2009,WD ,Partial,145000
4229,326,160,RL,7692,Reg,Lvl,Inside,MeadowV,1Fam,1Story,5,5,1976,1950,Gable,VinylSd,Plywood,TA,CBlock,565.3867793,-0.001266452,466.73388380000006,589.4890604,TA,Y,SBrkr,864,0,864,0.0019985529999999997,-0.001999691,2,0,3,1,TA,5,0,1.99800392,192.78686919999998,Y,0,0,6,2006,WD ,Normal,190000
3106,1293,160,RL,8400,Reg,Lvl,Inside,NPkVill,Twnhs,2Story,6,5,1950,1950,Gable,MetalSd,Brk Cmn,TA,PConc,0.000825694,-0.001265995,498.1739947,545.6700903,TA,Y,SBrkr,1098,0,1092,0.001999955,-0.001998954,1,0,3,1,TA,7,0,0.998002532,363.9538664,Y,0,0,7,2006,WD ,Normal,140000
3822,126,120,RL,4923,IR1,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2006,2005,Gable,MetalSd,MetalSd,Gd,PConc,553.085687,-0.001237787,1774.7390239999997,1185.905786,Ex,Y,SBrkr,1728,0,1040,0.001999976,-0.001999626,2,0,2,1,TA,6,0,1.99800149,377.2028233,Y,0,0,7,2007,WD ,Normal,170000
2847,2163,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1961,2002,Gable,HdBoard,HdBoard,TA,CBlock,557.089141,-0.001236627,1839.606536,1300.106102,TA,Y,SBrkr,672,0,1092,0.001999985,-0.001998885,1,0,3,1,TA,8,0,1.9980014080000001,383.1392581,Y,0,0,6,2006,WD ,Normal,130000
4341,754,120,RL,4923,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,504.8179629,-0.001231422,1740.912659,1165.316,Ex,Y,SBrkr,1114,0,1040,0.001999921,-0.001999413,2,0,2,1,Gd,6,0,1.998001123,397.57402379999996,Y,0,0,7,2007,WD ,Normal,170000
431,1879,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1968,2007,Hip,VinylSd,VinylSd,TA,CBlock,904.5141363,-0.0012386230000000001,506.8826325,853.5452266000001,Ex,Y,SBrkr,1728,0,1728,0.0019994929999999998,-0.001999,1,0,3,1,TA,6,1,1.9980017959999998,406.6228665,Y,0,0,6,2009,WD ,Normal,140000
2429,2163,20,RL,9000,Reg,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2008,2007,Gable,VinylSd,VinylSd,Gd,PConc,1600.105912,-0.0011769999999999999,479.8229882,1287.649093,Ex,Y,SBrkr,864,0,1456,1.0019996070000001,-0.00199954,2,0,3,1,Gd,7,1,2.998009128,636.6487957,Y,0,0,5,2008,WD ,Normal,125000
950,1027,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.7838396000001,-0.0012257,488.4546622,622.5653854,Ex,Y,SBrkr,941,0,2358,1.00199912,-0.0019990710000000003,2,0,3,1,TA,5,0,1.998002504,379.0262946,Y,0,0,7,2007,WD ,Normal,158000
2859,1293,90,RL,1680,Reg,Lvl,Inside,NAmes,Duplex,1Story,5,5,1976,1954,Gable,Stucco,HdBoard,TA,PConc,0.001211934,-0.0012579989999999999,1824.807143,1369.041389,TA,Y,SBrkr,672,0,1092,0.001999977,-0.001999066,2,0,3,1,TA,6,0,-0.001998382,-0.0015986079999999998,Y,0,0,6,2008,WD ,Normal,130000
3334,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.1759612000001,-0.001225821,488.5210717,622.1523621,Ex,Y,SBrkr,941,0,2358,1.001999135,-0.001999107,2,0,3,1,TA,5,0,1.998003525,379.22512400000005,Y,0,0,7,2007,WD ,Normal,158000
3084,1464,60,RL,7200,Reg,Lvl,Inside,NoRidge,1Fam,2Story,7,5,2003,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.0009637389999999999,-0.00121383,1785.88435,1190.1219939999999,Ex,Y,SBrkr,864,0,2260,0.001999902,-0.001998616,2,1,3,1,Gd,7,1,2.998008497,601.5075517000001,Y,0,0,7,2007,WD ,Normal,145000
3258,754,20,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2007,2002,Gable,VinylSd,VinylSd,Gd,PConc,0.001260754,-0.00118756,499.47256389999995,1240.053355,Ex,Y,SBrkr,1056,0,1040,0.0019999279999999998,-0.00199956,2,0,3,1,Gd,7,0,1.998002705,403.7005675,Y,0,0,6,2009,WD ,Normal,145000
1617,754,60,RL,16269,Reg,Lvl,Inside,NAmes,1Fam,2Story,5,6,1968,1964,Gable,Wd Sdng,VinylSd,TA,CBlock,978.4546405,-0.0012425119999999999,458.3450279,584.9340245,Gd,Y,SBrkr,864,0,864,1.001999648,-0.001999363,1,1,3,1,TA,8,0,1.998002917,424.60690070000004,Y,0,0,7,2009,WD ,Normal,140000
4732,1464,60,RL,8400,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1997,1950,Gable,VinylSd,VinylSd,TA,PConc,546.7526449,-0.001203471,130.7429145,611.3089947000001,Ex,Y,SBrkr,728,0,1456,0.001999186,-0.00199986,2,0,3,1,TA,7,1,1.998001196,369.1783856,Y,0,48,5,2007,WD ,Normal,181000
4267,1293,50,RL,3907,IR1,Lvl,Inside,Crawfor,TwnhsE,1Story,6,5,1970,2007,Gable,Wd Sdng,CmentBd,Gd,CBlock,1602.0500140000001,-0.001296724,190.1943447,1265.7272289999999,TA,Y,SBrkr,1728,0,1728,0.0019999220000000003,-0.001999544,2,0,2,1,Gd,5,1,1.9980055159999999,395.1423628,Y,0,0,7,2008,WD ,Normal,140000
106,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,552.5082388999999,-0.001227447,490.49111839999995,622.3266209,Ex,Y,SBrkr,941,0,2358,1.001999031,-0.001998986,2,0,3,1,TA,5,0,1.998003594,379.46542220000003,Y,0,0,7,2007,WD ,Normal,158000
2133,459,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1950,1950,Gable,HdBoard,HdBoard,TA,CBlock,549.5222863,-0.000799657,194.00027880000002,635.339735,Ex,Y,SBrkr,864,0,864,0.001998496,-0.001999362,1,0,3,1,TA,7,1,0.9980050559999999,189.19708880000002,Y,0,0,6,2009,WD ,Normal,125000
1226,2447,160,RL,9600,Reg,Lvl,Inside,NPkVill,Twnhs,2Story,7,5,2005,1977,Gable,MetalSd,VinylSd,TA,PConc,547.1124847,-0.001225203,473.3111017,562.4979768,Ex,Y,SBrkr,1098,0,1092,0.001999315,-0.001996816,2,1,3,1,TA,7,0,1.9980016440000001,367.41711769999995,Y,0,0,5,2006,WD ,Normal,158000
1039,1027,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.5754023,-0.001226452,489.2206397,622.5861581,Ex,Y,SBrkr,941,0,1733,1.00199904,-0.00199905,2,0,3,1,TA,5,0,1.998003108,379.2809901,Y,0,0,7,2007,WD ,Normal,158000
2522,632,20,RL,6240,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1968,1950,Gable,VinylSd,HdBoard,TA,CBlock,583.9625083,-0.001277982,484.1845898,630.6966722999999,Ex,Y,SBrkr,864,0,864,0.001998747,-0.001999095,1,0,3,1,TA,5,0,0.998001487,181.54517719999998,Y,0,0,7,2007,WD ,Normal,140000
3243,1293,90,RL,1680,Reg,Lvl,Inside,SawyerW,1Fam,1Story,5,5,1993,2003,Gable,Wd Sdng,Wd Sdng,TA,CBlock,519.9308338999999,-0.0010706560000000001,150.107055,901.3676646,TA,Y,SBrkr,616,0,1092,0.0019999889999999998,-0.0019989779999999998,2,0,3,1,TA,6,0,1.99800257,388.5626691,Y,0,0,6,2007,WD ,Normal,140000
4416,1464,120,RL,3907,IR1,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,1635.948078,-0.001135166,794.0579829,1312.69895,Ex,Y,SBrkr,1440,0,1680,1.001999452,-0.001999776,2,0,2,1,Gd,6,1,1.998006543,406.7694983,Y,0,0,5,2009,WD ,Normal,188000
2413,378,20,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,1Story,6,5,2004,2002,Gable,VinylSd,VinylSd,TA,PConc,994.4369836000001,-0.001224451,484.4608195,620.2425264999999,Ex,Y,SBrkr,728,0,1040,1.001999702,-0.001998452,2,0,3,1,TA,6,0,1.998003404,383.71540439999995,Y,0,0,6,2009,WD ,Normal,135000
4069,2447,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.9656142000001,-0.001225556,488.18565250000006,621.4034231,Ex,Y,SBrkr,941,0,1416,1.001999128,-0.001999087,2,0,3,1,TA,5,0,1.998003185,379.4063161,Y,0,0,7,2006,WD ,Normal,158000
513,754,20,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,2Story,8,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.0009316289999999999,-0.001225152,1797.0303239999998,1258.010285,Ex,Y,SBrkr,864,0,864,0.0019998579999999998,-0.001999303,2,0,3,1,Gd,7,1,2.9980069289999998,639.2963168,Y,0,0,5,2006,New,Partial,145000
1725,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.8729179,-0.001225924,488.6912192,622.0811815000001,Ex,Y,SBrkr,941,0,2358,1.001999082,-0.0019991139999999998,2,0,3,1,TA,5,0,1.9980032369999998,379.209745,Y,0,0,7,2007,WD ,Normal,158000
3837,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.0224382,-0.001225846,488.9692414,622.4972897999999,Ex,Y,SBrkr,941,0,2358,1.001999253,-0.0019991379999999997,2,0,3,1,TA,5,0,1.9980028440000002,378.9786848,Y,0,0,7,2007,WD ,Normal,158000
1678,632,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1968,1950,Gable,VinylSd,HdBoard,TA,CBlock,584.9124397,-0.001254474,478.3384148,618.8895152000001,Ex,Y,SBrkr,864,0,864,0.001998806,-0.001998858,1,0,3,1,TA,5,0,0.998001879,192.03174019999997,Y,0,0,7,2007,WD ,Normal,155000
1822,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.1447131,-0.001226743,489.2629823,621.9968752999999,Ex,Y,SBrkr,941,0,848,1.001999037,-0.001999075,2,0,3,1,TA,5,0,1.998003327,379.4517302,Y,0,0,7,2007,WD ,Normal,158000
3766,2163,20,RL,9600,IR1,Lvl,Corner,CollgCr,1Fam,1Story,6,5,1960,2006,Gable,VinylSd,VinylSd,TA,CBlock,576.2259528,-0.001198197,1775.172651,1263.734106,Ex,Y,SBrkr,616,0,864,0.001999953,-0.0019997829999999998,2,0,3,1,TA,7,1,1.998006537,400.1479787,Y,0,0,7,2006,WD ,Normal,145000
633,2447,20,RL,6000,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,552.3622978999999,-0.001228283,490.00567010000003,624.5409232999999,Ex,Y,SBrkr,941,0,848,0.00199912,-0.001999141,2,0,3,1,TA,5,0,1.9980022080000002,378.51316380000003,Y,0,0,7,2006,WD ,Normal,185000
4224,1293,20,RL,7692,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,1970,1990,Gable,Wd Sdng,Wd Sdng,TA,CBlock,971.1118614,-0.001253737,512.232341,931.593517,TA,Y,SBrkr,1728,0,1646,0.001998482,-0.001999833,1,1,3,1,TA,6,1,1.998003851,413.54950289999994,Y,0,0,7,2009,WD ,Normal,140000
2677,1293,60,RL,1680,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,6,1958,1997,Gable,HdBoard,HdBoard,TA,CBlock,0.000772365,-0.00124327,488.88186119999995,570.4887160000001,TA,Y,SBrkr,672,0,1456,0.001999911,-0.001998909,2,0,4,1,TA,7,0,-0.001998761,-0.0009391810000000001,Y,0,0,11,2007,WD ,Normal,130000
4707,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.4944128999999,-0.001223083,487.5563672,619.4463021,Ex,Y,SBrkr,941,0,2358,1.001999255,-0.0019991460000000003,2,0,3,1,TA,5,0,1.9980021680000002,379.4648421,Y,0,0,7,2007,WD ,Normal,158000
1964,378,60,RL,9600,Reg,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2003,1950,Gable,VinylSd,VinylSd,TA,PConc,0.000957227,-0.0012240719999999999,1814.179441,1195.9551210000002,Ex,Y,SBrkr,912,0,1456,0.001999848,-0.001998493,2,1,3,1,Gd,8,1,2.998003593,597.4922647000001,Y,0,0,6,2007,WD ,Normal,145000
1339,2447,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,2005,1950,Gable,MetalSd,MetalSd,TA,CBlock,944.1946839999999,-0.0012187810000000002,513.8483795,624.5233477999999,TA,Y,SBrkr,858,0,999,0.001999614,-0.001998886,2,0,3,1,TA,6,0,1.998001776,378.0175542,Y,0,0,7,2009,WD ,Normal,140000
4635,632,20,RL,6240,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1968,2006,Gable,VinylSd,MetalSd,TA,CBlock,606.7556992000001,-0.001232576,481.4769319,611.3907019,Ex,Y,SBrkr,864,0,864,0.001998194,-0.001999088,1,0,3,1,TA,5,0,0.998002167,191.4215237,Y,0,0,7,2009,WD ,Normal,140000
3917,1464,20,RL,7692,Reg,Lvl,Inside,Crawfor,1Fam,1Story,6,5,2006,2007,Gable,HdBoard,HdBoard,TA,CBlock,1574.866018,-0.001265312,186.7749887,1236.104925,TA,Y,SBrkr,672,0,1646,0.00199937,-0.001999594,1,0,3,1,TA,5,1,1.9980037469999998,388.005838,Y,0,0,6,2008,WD ,Normal,115000
301,1464,60,RL,7200,Reg,Lvl,Inside,NPkVill,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,Gd,PConc,0.001117388,-0.001244135,490.0058205,569.2935847,Ex,Y,SBrkr,1337,0,1226,0.001999871,-0.001999103,2,1,3,1,Gd,7,1,2.9980040310000002,592.5814166,Y,0,0,7,2006,WD ,Normal,170000
2393,754,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,2006,2002,Gable,VinylSd,VinylSd,TA,PConc,1007.593252,-0.00119943,816.8529120000001,1222.297865,Ex,Y,SBrkr,673,0,864,1.0019993729999999,-0.00199969,2,0,3,1,TA,7,1,1.998007927,399.3479663,Y,0,0,6,2007,WD ,Normal,290000
